Age,Tenure,Salary,Performance Rating,Projects Completed,Training Hours,Promotions,Overtime Hours,Satisfaction Level,Average Monthly Hours Worked,Absenteeism,Distance from Home,Manager Feedback Score,Churn,Department_IT,Department_Marketing,Department_Sales,Gender_Male,Gender_Other,Education Level_High School,Education Level_Master's,Education Level_PhD,Marital Status_Married,Marital Status_Single,Job Role_Developer,Job Role_Manager,Job Role_Sales,Work Location_On-site,Work Location_Remote,Work-Life Balance_Excellent,Work-Life Balance_Good,Work-Life Balance_Poor
0.027027027027027084,0.9285714285714285,0.7209354658576632,0.0,0.4897959183673469,0.9696969696969697,0.0,0.9591836734693877,0.91,0.3087248322147651,0.47368421052631576,0.42857142857142855,0.7999999999999998,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7837837837837839,0.3571428571428571,0.031554470216614006,1.0,0.22448979591836732,0.19191919191919193,0.0,0.9999999999999999,0.65,0.2818791946308725,0.8421052631578947,0.4081632653061224,0.5111111111111111,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.21621621621621623,0.6428571428571428,0.4118000050007084,0.25,0.673469387755102,0.6060606060606061,0.0,0.04081632653061224,0.91,0.6845637583892619,0.5789473684210527,0.12244897959183673,0.14444444444444443,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.2432432432432433,0.5714285714285714,0.7513981147329205,0.75,0.1020408163265306,0.8787878787878789,0.0,0.5918367346938775,0.25,0.9865771812080537,0.9473684210526315,0.18367346938775508,0.6222222222222222,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.29729729729729726,0.42857142857142855,0.3048515206320895,0.0,0.6326530612244897,0.8686868686868687,0.0,0.24489795918367346,0.52,0.6979865771812082,0.47368421052631576,0.4693877551020408,0.7888888888888888,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.29729729729729726,1.0,0.027228857421468022,1.0,0.2040816326530612,0.10101010101010102,0.0,0.7346938775510203,0.2,0.16778523489932895,0.9473684210526315,0.3877551020408163,0.07777777777777778,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.9459459459459459,0.5,0.38073727111340766,0.75,0.8571428571428571,0.6666666666666667,0.0,0.7755102040816326,0.33,0.38926174496644306,0.15789473684210525,0.16326530612244897,0.033333333333333326,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.7837837837837839,0.9285714285714285,0.6188293341556721,0.5,0.3469387755102041,0.8787878787878789,0.0,0.9999999999999999,0.32,0.8791946308724834,0.42105263157894735,0.4897959183673469,0.8777777777777778,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.10810810810810811,0.5,0.84571981030646,0.0,0.5102040816326531,0.6161616161616162,0.0,0.8163265306122448,0.94,0.8926174496644297,0.2631578947368421,0.4081632653061224,0.19999999999999996,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.8108108108108109,0.07142857142857142,0.36968570547494223,0.25,0.2040816326530612,0.32323232323232326,0.0,0.4693877551020408,0.45,0.9865771812080537,0.8421052631578947,0.7551020408163265,0.05555555555555555,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,0.07142857142857142,0.15252160722769054,0.5,0.24489795918367346,0.25252525252525254,0.0,0.9999999999999999,0.52,0.738255033557047,0.3684210526315789,0.7755102040816326,0.17777777777777776,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.7837837837837839,0.14285714285714285,0.9006109198803163,1.0,0.9999999999999999,0.030303030303030304,0.0,0.5714285714285714,0.96,0.7785234899328859,1.0,0.5918367346938775,0.8999999999999999,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5405405405405405,0.6428571428571428,0.3032679629614195,0.0,0.8571428571428571,0.8080808080808082,0.0,0.4081632653061224,0.63,0.20805369127516782,0.05263157894736842,0.08163265306122448,0.8777777777777778,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.05405405405405406,0.42857142857142855,0.5505946675779068,1.0,0.5918367346938775,0.9797979797979799,0.0,0.2040816326530612,0.0,0.7986577181208054,0.7368421052631579,0.1020408163265306,0.8555555555555554,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
0.7567567567567567,0.21428571428571427,0.21795587708258668,0.5,0.04081632653061224,0.32323232323232326,0.0,0.8163265306122448,0.12,0.30201342281879207,0.894736842105263,0.9183673469387754,0.6333333333333333,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.864864864864865,0.5714285714285714,0.4744255436186792,0.75,0.22448979591836732,0.5757575757575758,0.0,0.061224489795918366,0.23,0.10738255033557054,0.15789473684210525,0.36734693877551017,0.7222222222222221,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7837837837837839,0.0,0.6033021344690497,0.5,0.44897959183673464,0.06060606060606061,0.0,0.8163265306122448,0.09,0.4362416107382552,0.894736842105263,0.4897959183673469,0.8666666666666667,1,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
1.0,0.7857142857142857,0.9022694881774918,0.0,0.6530612244897959,0.393939393939394,0.0,0.7551020408163265,0.84,0.13422818791946312,0.0,0.36734693877551017,0.8111111111111111,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
0.7837837837837839,0.2857142857142857,0.49547019161047806,1.0,0.7346938775510203,0.4747474747474748,0.0,0.5918367346938775,0.58,0.825503355704698,0.15789473684210525,0.04081632653061224,0.5222222222222221,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1351351351351352,0.42857142857142855,0.33823124942700217,0.5,0.2857142857142857,0.4747474747474748,0.0,0.16326530612244897,0.68,0.44966442953020147,0.8421052631578947,0.8979591836734693,0.5666666666666667,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.21621621621621623,1.0,0.2653542585199569,0.5,0.4693877551020408,0.36363636363636365,0.0,0.061224489795918366,0.33,0.7248322147651007,0.2631578947368421,0.42857142857142855,0.27777777777777773,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8108108108108109,0.7142857142857142,0.46110699015693885,1.0,0.836734693877551,0.5151515151515152,0.0,0.18367346938775508,0.84,0.7919463087248324,0.05263157894736842,0.673469387755102,0.16666666666666669,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.18918918918918914,0.42857142857142855,0.7512564279939657,0.25,0.3469387755102041,0.22222222222222224,0.0,0.14285714285714285,0.07,0.906040268456376,0.15789473684210525,0.7551020408163265,0.911111111111111,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.6216216216216216,0.7142857142857142,0.21840594084161918,0.0,0.5918367346938775,0.6363636363636365,0.0,0.3061224489795918,0.25,0.7046979865771812,0.3684210526315789,0.3061224489795918,0.27777777777777773,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.4054054054054054,0.5,0.332630455981264,0.25,0.3469387755102041,0.8282828282828284,0.0,0.7551020408163265,0.56,0.7583892617449666,0.05263157894736842,0.26530612244897955,0.7333333333333332,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.7297297297297297,0.6428571428571428,0.9353491744663827,1.0,0.44897959183673464,0.6060606060606061,0.0,0.02040816326530612,0.07,0.20134228187919478,0.3157894736842105,0.5918367346938775,0.41111111111111115,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6486486486486488,0.14285714285714285,0.6118533458906679,0.0,0.12244897959183673,0.21212121212121213,1.0,0.2040816326530612,0.61,0.3624161073825505,0.3684210526315789,0.5306122448979591,0.41111111111111115,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.9729729729729729,0.42857142857142855,0.9553853462573865,0.0,0.2040816326530612,0.6464646464646465,0.0,0.4897959183673469,0.05,0.5167785234899329,0.42105263157894735,0.2857142857142857,0.16666666666666669,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1351351351351352,0.3571428571428571,0.7132010368135486,1.0,0.673469387755102,0.8787878787878789,0.0,0.8979591836734693,0.63,0.6845637583892619,0.0,0.5714285714285714,0.31111111111111106,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.08108108108108103,0.7142857142857142,0.9940658259920154,0.25,0.9183673469387754,0.37373737373737376,0.0,0.9591836734693877,0.18,0.2953020134228188,0.15789473684210525,0.6938775510204082,0.3222222222222222,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7027027027027027,0.7857142857142857,0.47880949801221834,0.25,0.22448979591836732,0.3535353535353536,0.0,0.1020408163265306,0.09,0.18120805369127524,0.42105263157894735,0.8979591836734693,0.24444444444444446,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.45945945945945954,0.21428571428571427,0.5650300459231723,1.0,0.04081632653061224,0.2828282828282829,0.0,0.5306122448979591,0.3,0.9395973154362416,0.7894736842105263,0.6122448979591836,0.7777777777777777,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.5405405405405405,0.6428571428571428,0.9526766291891351,0.5,0.42857142857142855,0.98989898989899,0.0,0.061224489795918366,0.59,0.8791946308724834,0.42105263157894735,0.5510204081632653,0.7888888888888888,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.9459459459459459,0.5,0.38073727111340766,0.75,0.8571428571428571,0.6666666666666667,0.0,0.7755102040816326,0.33,0.38926174496644306,0.15789473684210525,0.16326530612244897,0.033333333333333326,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6486486486486488,0.7857142857142857,0.019269396497837155,1.0,0.8979591836734693,0.18181818181818182,1.0,0.2040816326530612,0.83,0.6845637583892619,0.5263157894736842,0.7142857142857142,0.6666666666666665,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.6216216216216216,0.14285714285714285,0.44555478692814815,0.5,0.32653061224489793,0.4646464646464647,0.0,0.7346938775510203,0.33,0.5906040268456376,0.47368421052631576,0.14285714285714285,0.7555555555555555,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5405405405405405,1.0,0.46159872648625216,0.0,0.1020408163265306,0.42424242424242425,0.0,0.6122448979591836,0.86,0.0,0.631578947368421,0.14285714285714285,0.8444444444444443,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.32432432432432434,0.7142857142857142,0.8037972046039856,0.0,0.673469387755102,0.9393939393939394,0.0,0.836734693877551,0.42,0.09395973154362425,0.6842105263157894,0.36734693877551017,0.09999999999999998,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7567567567567567,0.6428571428571428,0.4091662985589625,0.5,0.4897959183673469,0.36363636363636365,0.0,0.3877551020408163,0.45,0.9530201342281881,0.894736842105263,0.6326530612244897,0.9444444444444444,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7297297297297297,0.7142857142857142,0.33125526116199794,0.5,0.26530612244897955,0.696969696969697,0.0,0.6530612244897959,0.88,0.3825503355704698,0.7368421052631579,0.16326530612244897,0.35555555555555557,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.08108108108108103,0.42857142857142855,0.12264237433636427,0.75,0.6530612244897959,0.06060606060606061,0.0,0.4693877551020408,0.77,0.1610738255033557,0.5263157894736842,0.7959183673469387,0.05555555555555555,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2702702702702703,0.6428571428571428,0.35198319761966274,0.5,0.5306122448979591,0.4444444444444445,0.0,0.04081632653061224,0.86,0.0268456375838928,0.42105263157894735,0.32653061224489793,0.7888888888888888,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.08108108108108103,0.9285714285714285,0.637348624388455,1.0,0.9183673469387754,0.494949494949495,0.0,0.9591836734693877,0.61,0.8724832214765101,0.2631578947368421,0.2040816326530612,0.4888888888888889,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
0.29729729729729726,0.5714285714285714,0.019361076152454915,0.75,0.7551020408163265,0.04040404040404041,1.0,0.0,0.14,0.9798657718120807,0.5263157894736842,0.26530612244897955,0.3333333333333333,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.05405405405405406,0.0,0.09795554370202442,1.0,0.5510204081632653,0.5454545454545455,0.0,0.6326530612244897,0.06,0.6778523489932886,0.7368421052631579,0.2040816326530612,0.8111111111111111,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8378378378378378,0.0,0.1284265270913379,0.75,0.9999999999999999,0.020202020202020204,0.0,0.8163265306122448,0.84,0.7046979865771812,0.631578947368421,0.836734693877551,0.28888888888888886,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.05405405405405406,0.5714285714285714,0.8585716309810556,0.5,0.9183673469387754,0.31313131313131315,0.0,0.9999999999999999,0.78,0.1744966442953022,0.8421052631578947,0.44897959183673464,0.9555555555555555,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.7297297297297297,0.0,0.7699257394797596,1.0,0.9183673469387754,0.14141414141414144,0.0,0.7551020408163265,0.73,0.1610738255033557,0.6842105263157894,0.7551020408163265,0.13333333333333336,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.7027027027027027,0.6428571428571428,0.3678021052982506,0.5,0.26530612244897955,0.04040404040404041,0.0,0.9999999999999999,0.45,0.9261744966442953,0.3157894736842105,0.3469387755102041,0.011111111111111127,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.4054054054054054,0.42857142857142855,0.7173016177291782,1.0,0.2857142857142857,0.4444444444444445,0.0,0.8775510204081632,0.56,0.5033557046979866,0.10526315789473684,0.26530612244897955,0.011111111111111127,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.2432432432432433,0.6428571428571428,0.1959110874040489,0.0,0.7755102040816326,0.5353535353535354,0.0,0.2857142857142857,0.64,0.7986577181208054,0.6842105263157894,0.7346938775510203,0.05555555555555555,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5405405405405405,0.6428571428571428,0.7634914946284057,1.0,0.24489795918367346,0.8787878787878789,0.0,0.3061224489795918,0.32,0.3087248322147651,0.0,0.8775510204081632,0.2222222222222222,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6486486486486488,0.3571428571428571,0.2048290174441379,0.0,0.3061224489795918,0.36363636363636365,0.0,0.26530612244897955,0.29,0.18120805369127524,0.15789473684210525,0.9387755102040816,0.011111111111111127,0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.4864864864864865,0.3571428571428571,0.6258386604769008,1.0,0.12244897959183673,0.3434343434343435,0.0,0.08163265306122448,0.82,0.4966442953020136,0.05263157894736842,0.7959183673469387,0.8333333333333333,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.8108108108108109,0.8571428571428571,0.16534008984606147,0.75,0.4897959183673469,0.04040404040404041,0.0,0.08163265306122448,0.38,0.563758389261745,0.5789473684210527,0.8163265306122448,0.033333333333333326,0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.5945945945945946,0.7142857142857142,0.4662910578998691,0.0,0.6122448979591836,0.8080808080808082,0.0,0.4897959183673469,0.31,0.013422818791946511,0.5789473684210527,0.02040816326530612,0.8777777777777778,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1351351351351352,0.3571428571428571,0.49546185709642193,0.75,0.8775510204081632,0.32323232323232326,0.0,0.7551020408163265,0.32,0.644295302013423,0.8421052631578947,0.18367346938775508,0.911111111111111,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45945945945945954,0.5714285714285714,0.7787519898652309,0.75,0.8775510204081632,0.07070707070707072,0.0,0.6122448979591836,0.09,0.18120805369127524,0.3157894736842105,0.3061224489795918,0.9666666666666666,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29729729729729726,0.21428571428571427,0.1710325629464174,0.5,0.4081632653061224,0.98989898989899,0.0,0.6122448979591836,0.07,0.06711409395973167,0.15789473684210525,0.5306122448979591,0.911111111111111,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.08108108108108103,0.14285714285714285,0.927181350691348,0.25,0.4897959183673469,0.686868686868687,1.0,0.44897959183673464,0.53,0.8389261744966443,1.0,0.26530612244897955,0.6000000000000001,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.7567567567567567,0.2857142857142857,0.7186601435203319,0.0,0.14285714285714285,0.21212121212121213,1.0,0.5510204081632653,0.06,0.9463087248322148,0.2631578947368421,0.5918367346938775,0.044444444444444425,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
0.4864864864864865,0.5714285714285714,0.6986323062433843,0.0,0.8979591836734693,0.8787878787878789,1.0,0.4897959183673469,0.8,0.20805369127516782,0.3684210526315789,0.7551020408163265,0.033333333333333326,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.9459459459459459,0.5,0.054782760891126214,0.0,0.9183673469387754,0.12121212121212122,1.0,0.4693877551020408,0.46,0.2214765100671141,0.47368421052631576,0.3061224489795918,0.05555555555555555,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
